,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
42,6210,The Sandbox,SAND,the-sandbox,282,2020-08-05T00:00:00.000Z,"['collectibles-nfts', 'content-creation', 'gaming', 'ethereum-ecosystem', 'binance-launchpad', 'metaverse', 'play-to-earn', 'animoca-brands-portfolio']",3000000000.0,1499470108.2233226,3000000000.0,,43,,,,2022-10-10T14:32:00.000Z,0.8279684510426315,100402629.20715778,32.8171,-0.0569687,-0.67019052,0.29299987,-16.20155156,-38.33057735,-27.11247357,1241513942.8903913,0.1324,2483905353.13,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3845badAde8e6dFF049820680d1F14bD3903a5d0,2022-10-10 14:34:42.627507
43,4066,Chiliz,CHZ,chiliz,273,2019-07-01T00:00:00.000Z,"['sports', 'collectibles-nfts', 'content-creation', 'payments']",8888888888.0,6000386952.730388,8888888888.0,,44,,,,2022-10-10T14:32:00.000Z,0.20367350487997415,201535718.11813578,68.8357,-0.4662989,-5.35658611,-7.42690759,1.89436284,31.97451651,99.7532607,1222119841.2986658,0.1304,1810431154.31,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3506424f91fd33084466f402d5d97f05f8e3b4af,2022-10-10 14:34:42.627507
44,1765,EOS,EOS,eos,486,2017-07-01T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'smart-contracts', 'fenbushi-capital-portfolio', 'galaxy-digital-portfolio']",,1002828725.5077,1061006819.1993,,45,,,,2022-10-10T14:32:00.000Z,1.106595347799831,122939994.06877902,15.0906,-0.15475357,-1.85306448,-7.03504424,-39.16525203,-16.26586788,18.450506,1109725602.2868545,0.1183,1174105210.11,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
45,7278,Aave,AAVE,aave,422,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem']",16000000.0,14093192.58056459,16000000.0,,46,,,0.19223893,2022-10-10T14:32:00.000Z,74.73924719458668,68998656.11681037,7.7632,-0.05446708,-0.8653081,-1.04884104,-17.88537803,-31.79738442,10.61263665,1053314604.0397319,0.1123,1195827955.11,5479195006.01925,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,2022-10-10 14:34:42.627507
46,2416,Theta Network,THETA,theta-network,124,2018-01-17T00:00:00.000Z,"['media', 'collectibles-nfts', 'content-creation', 'defi', 'video', 'metaverse', 'huobi-capital-portfolio', 'web3']",1000000000.0,1000000000.0,1000000000.0,,47,,,,2022-10-10T14:32:00.000Z,1.052141343674194,13248426.49276432,26.749,-0.23229432,-0.59244093,-0.64355539,-10.72783232,-34.31251658,-7.31932894,1052141343.674194,0.1122,1052141343.67,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
47,6783,Axie Infinity,AXS,axie-infinity,255,2020-08-31T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'binance-launchpad', 'metaverse', 'defiance-capital-portfolio', 'play-to-earn', 'animoca-brands-portfolio']",270000000.0,83056186.67033975,270000000.0,,48,,,,2022-10-10T14:32:00.000Z,12.358067611136718,41357300.29617933,26.9103,0.10269997,-0.78444665,-1.08633464,-14.50675386,-34.35843375,-7.12540811,1026413970.3952509,0.1094,3336678255.01,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,2022-10-10 14:34:42.627507
48,3602,Bitcoin SV,BSV,bitcoin-sv,181,2018-11-09T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'medium-of-exchange', 'store-of-value', 'state-channel']",21000000.0,19193007.89423905,19193007.89423905,,49,,,,2022-10-10T14:32:00.000Z,49.41455780748279,57089451.44755622,-38.7954,-0.27237253,-1.37479362,2.08307451,-9.46319831,-22.49799129,-2.87028874,948413998.089349,0.1011,1037705713.96,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
49,3897,OKB,OKB,okb,77,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'alameda-research-portfolio']",,60000000.0,300000000.0,,50,,,,2022-10-10T14:32:00.000Z,15.755050751578368,22310748.79315561,117.6253,-0.38098681,1.31851311,1.42500105,-3.89196618,-17.62425948,31.55956673,945303045.0947021,0.1008,4726515225.47,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2022-10-10 14:34:42.627507
50,3330,Pax Dollar,USDP,paxos-standard,74,2018-09-27T00:00:00.000Z,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'bnb-chain', 'usd-stablecoin']",,945642940.11,945642940.11,,51,,,,2022-10-10T14:32:00.000Z,0.9990938066601757,79731344.84750065,1.7713,0.1665128,0.35392348,-0.52126804,-0.1771835,-0.14821644,-0.13787392,944786004.7758204,0.1007,944786004.78,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8e870d67f660d95d5be530380d0ec0bd388289e1,2022-10-10 14:34:42.627507
51,1518,Maker,MKR,maker,280,2017-01-29T00:00:00.000Z,"['store-of-value', 'defi', 'dao', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'bnb-chain']",1005577.0,977631.03695089,977631.03695089,,52,,,0.11869428,2022-10-10T14:32:00.000Z,931.4775714404649,102732257.80251762,309.0308,0.69798605,5.13248397,17.06357922,23.07723846,-15.46925368,8.12310475,910641384.0638384,0.0971,936672421.86,7672159202.63058,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,2022-10-10 14:34:42.627507
52,2563,TrueUSD,TUSD,trueusd,307,2018-03-06T00:00:00.000Z,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'arbitrum-ecosytem', 'bnb-chain', 'usd-stablecoin']",,898761111.3043375,898761111.3043375,,53,,,,2022-10-10T14:32:00.000Z,1.0001950904133807,63468486.91722701,6.596,0.04600809,0.01489192,0.05677072,0.01375012,0.06336508,-0.04901753,898936450.9810724,0.0958,898936450.98,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0000000000085d4780B73119b644AE5ecd22b376,2022-10-10 14:34:42.627507
53,2087,KuCoin Token,KCS,kucoin-token,39,2017-10-24T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'algorand-ecosystem']",170118638.0,98379860.95,145879861.0,,54,,,,2022-10-10T14:32:00.000Z,8.896502673742393,1176492.5487291,36.7106,-0.1573509,-1.39260023,-2.85197549,-7.99678213,-17.24712597,1.16272131,875236695.98408,0.0933,1513460917.82,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
54,1437,Zcash,ZEC,zcash,269,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'bnb-chain']",21000000.0,15448925.0,15448925.0,,55,,,,2022-10-10T14:32:00.000Z,54.08256218148381,69109705.58559401,1.0605,-0.38262676,-1.64526198,-2.29792435,-17.16969789,-32.2621078,-0.20122188,835517446.9495797,0.0891,1135733805.81,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
55,19891,USDD,USDD,usdd,81,2022-05-02T08:07:12.000Z,"['stablecoin', 'algorithmic-stablecoin', 'usd-stablecoin']",,796611702.867949,796611702.867949,,56,,,,2022-10-10T14:32:00.000Z,0.9996515479365035,57052201.59601301,5.1209,0.0041004,-0.03275294,-0.00558528,0.03224597,-0.05833221,0.35209342,796334121.8762792,0.0849,796334121.88,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0c10bf8fcb7bf5412187a595ab97a3609160b5c6,2022-10-10 14:34:42.627507
56,2502,Huobi Token,HT,huobi-token,110,2018-02-03T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'algorand-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio']",500000000.0,153357694.25441208,500000000.0,,57,,,,2022-10-10T14:32:00.000Z,5.089647186863549,61264806.1101504,453.4422,4.57398036,21.79196534,26.12299516,8.27309563,14.48978288,17.2142728,780536557.1458488,0.0832,2544823593.43,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6f259637dcd74c767781e37bc6133cd6a68aa161,2022-10-10 14:34:42.627507
57,10791,eCash,XEC,ecash,53,2021-07-08T00:00:00.000Z,[],21000000000000.0,19193773423303.0,18899704673313.0,,58,,,,2022-10-10T14:32:00.000Z,3.995104372892064e-05,10261176.32718983,-40.9563,-0.27002647,-1.85070005,-1.54807558,-9.30411485,-16.0589991,5.11422485,766811281.357373,0.0818,838971918.31,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
58,1720,IOTA,MIOTA,iota,83,2017-06-13T00:00:00.000Z,"['dag', 'medium-of-exchange', 'iot', 'sharing-economy']",2779530283.0,2779530283.0,2779530283.0,,59,,,,2022-10-10T14:32:00.000Z,0.2695266207055085,6753172.68990044,-39.4624,0.11718402,-1.87300433,-3.12784811,-8.0870097,-23.85744318,3.97326627,749157404.3256156,0.0799,749157404.33,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
59,16086,BitTorrent-New,BTT,bittorrent-new,86,2019-01-31T00:00:00.000Z,"['platform', 'distributed-computing', 'filesharing', 'interoperability', 'staking', 'tron-ecosystem', 'storage', 'binance-launchpad', 'binance-labs-portfolio', 'web3', 'bnb-chain']",,942690250000000.0,990000000000000.0,,60,,,,2022-10-10T14:32:00.000Z,7.738203446494484e-07,19515345.12700277,29.1485,-0.25495633,-0.71475484,-0.59829288,-14.99943852,-23.91728109,-6.20493025,729472894.1526747,0.0778,766082141.2,,2022-10-10T14:32:00.000Z,1958.0,TRON,TRX,tron,TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4,2022-10-10 14:34:42.627507
60,5068,Neutrino USD,USDN,neutrino-usd,68,2020-01-30T00:00:00.000Z,"['defi', 'stablecoin', 'algorithmic-stablecoin', 'bnb-chain', 'usd-stablecoin']",,680266294.444135,680266898.5042378,,61,,,,2022-10-10T14:32:00.000Z,0.9841367097276565,2230374.5155601,45.482,-0.07272552,-0.06009606,1.10699981,4.27179212,-0.3701391,-0.6536682,669475032.7528762,0.0714,669475627.23,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,2022-10-10 14:34:42.627507
61,6719,The Graph,GRT,the-graph,240,2020-12-17T00:00:00.000Z,"['ai-big-data', 'enterprise-solutions', 'defi', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'analytics', 'coinfund-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'ledgerprime-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'injective-ecosystem']",10057044431.0,6900000000.0,10000000000.0,,62,,,,2022-10-10T14:32:00.000Z,0.09455021592655097,15916791.42106824,41.7147,-0.14414741,-2.14308776,-2.60680504,-17.58535055,-34.41980896,3.79761834,652396489.8932017,0.0696,950895722.53,,2022-10-10T14:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc944e90c64b2c07662a292be6244bdf05cda44a7,2022-10-10 14:34:42.627507
62,7186,PancakeSwap,CAKE,pancakeswap,617,2020-09-25T00:00:00.000Z,"['collectibles-nfts', 'decentralized-exchange', 'defi', 'smart-contracts', 'yield-farming', 'amm', 'binance-smart-chain', 'dex', 'governance']",750000000.0,140676768.81009305,333798792.5455309,,63,,,0.22132473,2022-10-10T14:32:00.000Z,4.5227810078719255,35697532.77506897,61.1697,-0.23305743,0.17481567,-1.21684095,5.6153691,1.60635312,52.63334031,636250218.2230785,0.0678,3392085755.9,2874736217.19487,2022-10-10T14:32:00.000Z,1839.0,BNB,BNB,bnb,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,2022-10-10 14:34:42.627507
63,1376,Neo,NEO,neo,253,2016-09-08T00:00:00.000Z,"['platform', 'enterprise-solutions', 'smart-contracts']",100000000.0,70538831.0,100000000.0,,64,,,,2022-10-10T14:32:00.000Z,8.449820766269642,19997876.37366765,6.2989,-0.07466694,-1.14841191,-2.33143519,-14.15237889,-30.05706442,2.11978678,596040479.0121847,0.0636,844982076.63,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
64,5665,Helium,HNT,helium,58,2020-06-05T00:00:00.000Z,"['mineable', 'enterprise-solutions', 'distributed-computing', 'iot', 'usv-portfolio', 'multicoin-capital-portfolio', 'web3']",223000000.0,127958054.41275647,223000000.0,,65,,,,2022-10-10T14:32:00.000Z,4.625163404049686,17548984.43262953,35.5135,0.08507882,0.25901751,-6.17181158,-20.7410274,-47.27636364,-46.82083338,591826910.5232797,0.0631,1031411439.1,,2022-10-10T14:32:00.000Z,,,,,,2022-10-10 14:34:42.627507
